transaction_id,user_id,device_id,transaction_date,amount,merchant,category,city,country,is_fraud
24fc337c-b737-4224-8621-2444bd4c26e4,0f108bc1-405e-4b82-b447-dcb9efeec686,c22a1453-fcc5-400b-8925-3ef23c067cf0,2025-09-19 04:18:38,173.03,Robinson-Marks,Food,Floresside,USA,False
59caa86b-8c8b-4b40-ab24-9490f32a859e,bd204436-80ea-4583-8a8d-71700255330b,f22a87d5-e62d-416e-b20b-23b10ce2eaf8,2025-05-27 22:43:08,175.17,"Thomas, Khan and Jordan",Retail,Kevinfurt,USA,False
4fd596b5-4a26-4802-b909-231cb0a12657,6afa4dcd-dd2a-47e0-9dd4-a0a2e4bcd907,9c9deb8e-b6d5-4abc-8bb0-5bcc287afae8,2025-12-08 06:47:42,280.95,"Willis, Jones and Lowe",Tech,Robinsontown,USA,False
9ce4aa85-13b4-4555-8915-baaba5a043b6,0f108bc1-405e-4b82-b447-dcb9efeec686,b9d496c5-51d5-4c20-b549-69a6027ba13e,2025-09-15 07:46:34,118.6,Marquez PLC,Retail,Yvonneville,USA,False
1777d4a1-6fe2-4540-b6aa-1d5caca58562,955196f2-c50c-4c6f-b90c-7adcd28ea0ca,232a35a7-1604-4e38-a138-5b8449145a6a,2026-01-01 20:39:48,263.76,Caldwell-Rhodes,Retail,Danaberg,USA,False
b1d608ba-a5e1-46be-92da-fb376c057b52,47bf3c19-64c4-45d9-8f74-2207cb540f8b,308ed669-7e1d-4fe0-b01a-a5fa09370307,2025-08-17 18:17:16,126.38,"Dickerson, Gonzalez and Patel",Tech,Wilsontown,USA,False
1c361945-fcf5-426b-baaf-ff2d319eac4d,4dc03a36-2a64-445e-b837-25bc38bcd15a,e55e3c97-c4ec-498e-a3ea-6e36b890a6d9,2025-07-07 07:34:50,232.49,Johnson-Foster,Tech,Lake Michaelstad,USA,False
6073b6bc-8020-47a7-b064-b0e3065cef71,13883b65-ceba-4e8a-9478-3d71c3eb54e8,f57686ca-28ec-4512-a866-bb583a6e70e5,2025-05-30 23:11:22,241.52,Williams LLC,Retail,New Adrianafurt,USA,False
d8e16fbc-738e-4be1-91b7-687712a7291a,79a31379-5ac7-4200-8a56-527bd5a1a3e6,eee25a1f-e360-4904-8d9b-2cfaa610a3bc,2025-12-19 14:18:45,272.12,Miller PLC,Tech,North Tonyhaven,USA,False
ad0318b1-5122-407f-ac63-dce8bb2acb15,3fd73f11-2fba-4f01-a722-c384a283a69f,497f1d93-538a-464e-ac89-c9f7a0d70c81,2025-06-28 22:12:13,17.58,Watkins Inc,Tech,Lake Jacobchester,USA,False
ee76aaa2-e014-4b74-ab6f-d872f1a25f15,6afa4dcd-dd2a-47e0-9dd4-a0a2e4bcd907,9c9deb8e-b6d5-4abc-8bb0-5bcc287afae8,2025-07-25 13:54:11,186.5,May LLC,Food,Jacksonview,USA,False
fb40fc35-c15c-4caf-afca-1f7db581df80,c14c78ef-f15c-4c9a-ab88-7fb73ef07dfc,b854ee8f-4868-4ce5-8387-5a7e8035d434,2025-03-22 22:56:48,121.65,Myers LLC,Tech,Port Colinfort,USA,False
86e8d002-3f18-4c45-80ea-f6bca7e6ea49,f54b124f-dcae-4eef-b5ed-bdad3d270497,10653074-69af-41c1-8fda-079030e7c286,2025-06-20 19:13:38,65.21,"Smith, Baker and Cook",Tech,Port Richard,USA,False
49777230-4853-45fa-8d6b-40f514ce025f,ca284184-1a2d-4fee-9c16-ad881da22946,fb4d8953-019d-41e5-8319-fdb8eca442ee,2025-08-11 22:41:09,159.7,Navarro Inc,Travel,Jenniferland,USA,False
016f2a79-0992-476b-9e5c-9607aa7e376b,afaf48a7-7be4-41a4-b657-571f23c29771,6ad2271c-dcdf-4978-bf20-c64af7c93448,2025-08-23 16:34:22,151.19,"Smith, Anderson and Wright",Tech,Mccarthyton,USA,False
437deac0-9257-4ca9-b1d3-c05c68810479,0cb70ba9-2fc8-4260-a852-12b75f266b61,18347803-e355-41bc-b5c4-d6f96f6358e3,2025-11-22 11:31:19,180.64,"Wells, Wright and Peterson",Travel,Diazberg,USA,False
6ed84567-966e-41e2-9e40-9efaf3ba9347,3a008ed6-7834-4871-a0dc-b92c371b9263,ad1d5e9c-ff12-416b-ad0e-8d0d96d90133,2025-02-25 10:40:38,134.05,Allen Inc,Retail,Port Kevin,USA,False
2dd1338f-ec7b-4a40-be65-119bc3e63b03,648730d7-3c09-4541-ae8b-f9c8029b2b2d,1f2d28a5-2073-4673-8863-82efb1a88adc,2025-09-04 19:19:05,193.19,"Hines, Fields and Nguyen",Travel,Stephanieborough,USA,False
b6ecdcae-3899-45a1-b993-a491a76cdeec,524ff477-0111-4b34-bc01-6b8fbe2bd702,c5ad6183-1a96-4bb1-a81d-09c104ae9378,2025-12-15 14:23:55,265.11,Ramos Inc,Travel,Lake Destinyfurt,USA,False
b8638215-2c28-4a7c-b639-a341dc6671d6,f513f8cc-177a-4965-9b47-446de4457909,b7eda2db-470e-4940-b464-a8eb73551949,2025-04-01 01:10:55,209.82,Tyler PLC,Travel,Gillmouth,USA,False
fd3fb450-029b-4047-ab3c-f7dd4c9760ad,c46cd43b-b4ca-47c0-a044-2466dc52386f,79ccda39-e170-4fef-934f-ddc065db327a,2025-12-14 03:36:48,244.96,Pearson PLC,Travel,Nicholsborough,USA,False
49f1f725-9bf3-4030-9d2e-18e659df2276,3680484f-456e-4897-824a-8b08b60e4a83,ba71c451-5be9-4fea-8a8e-0b715363d6a6,2025-05-25 12:41:14,211.9,Fleming LLC,Retail,Michaelborough,USA,False
7d9d22cc-ad20-46b9-afed-ce9c89547fa9,b3eb4a68-4551-4eff-a6d8-2696bcaffd2a,01d837ed-d59d-4193-94c7-feb918dd5ef0,2025-02-21 02:28:19,278.45,"Rodriguez, Compton and Hernandez",Travel,Racheltown,USA,False
e6e73c6e-f60a-4ba2-b2c9-c38afaac465d,5d0a2c76-6e30-4315-a035-fcef57f6b676,340137d0-1a4a-4f0a-a385-cde3551193bf,2026-01-06 03:21:44,17.81,"Carpenter, Lee and Morrow",Retail,West Denise,USA,False
22febbd0-1fdf-4fc3-af01-ebd9335d1dae,188f822e-70d6-4c75-85d8-6a49ebf6c33a,785ef2f0-db48-4165-af28-efeb772ef8f2,2025-11-16 20:55:45,228.05,Randolph LLC,Tech,South Rachelchester,USA,False
c40f9702-ed69-482a-aa92-bb51923571bd,d5c7b07e-7374-4879-8a0e-2fbc89a4e9ef,b7077048-df4d-4bc7-a6e3-17f7690f2706,2025-04-18 09:05:07,190.49,Rodriguez-Hawkins,Travel,Holtshire,USA,False
0abdb7c2-6d64-4650-9687-72f37ea80c8b,75d3d131-b35b-46a3-a914-51c23a6e2555,93a89d86-935c-42ab-9188-fc0dff1c27dd,2025-04-24 12:57:56,111.24,Ortiz Ltd,Tech,East Christophermouth,USA,False
274516b0-8016-4cbb-86f8-417cb4238c48,6abaa6ee-5125-4218-a5fe-e894f9e61239,6bf21c2b-db0e-4ac7-95f7-26cb34cd9ea6,2025-12-27 00:04:22,108.66,Molina LLC,Food,Port Taylorberg,USA,False
492dca72-792f-4039-9fec-c9e97d6e774e,cac06209-2eb6-4d41-ac08-f64842a9ba31,b54a1528-38b8-4787-90f4-b7116100d165,2025-11-09 00:03:41,79.93,Cardenas Group,Tech,Jessicastad,USA,False
da8413f9-9a32-4535-ba32-df9582add4b2,f5ca6e91-5d61-441f-93db-ca9ac9e22308,6e815b70-ab9c-456e-98e8-687d881476a1,2025-09-25 11:51:06,184.73,"Hill, Nichols and Brown",Tech,East Scott,USA,False
6473c65b-ff4f-4b1f-8afd-53f5980d9629,fffd2d28-4b48-4a35-9bbb-2c5256c8e4d2,ffa9416e-c290-4c02-b371-176bb76af372,2025-07-16 10:26:33,176.43,Parks-Anderson,Travel,South Katherinefort,USA,False
c3da4092-564c-430b-a4b0-8fccaefec65f,5e6a7f56-cf0d-40b4-bdb8-ee3eb52f7247,f195d74c-ed9f-42d3-8da0-6be1edc3c366,2025-02-27 19:13:54,164.91,Thompson-Garza,Tech,Jonathanview,USA,False
cc8b7a60-41ef-416c-ad56-006ea4647bae,9c7688be-40b7-4d03-8fb9-8d8e1c669e73,b931d3b6-6bcf-49d3-b5f7-4ff270926bee,2025-05-25 22:38:27,288.72,Joseph PLC,Food,South Scottport,USA,False
11876348-c6df-4b96-b46f-564346140297,79a31379-5ac7-4200-8a56-527bd5a1a3e6,eee25a1f-e360-4904-8d9b-2cfaa610a3bc,2025-09-15 11:45:36,58.43,Jones Inc,Travel,North Robert,USA,False
8397e09f-9cf8-405d-9136-c90ac946de65,1b4eb1e6-33f8-4d18-86b0-ba566e137aba,0bdf244f-29f2-4afc-b64e-b0a777b13beb,2025-10-17 18:25:20,244.8,Phillips-Flowers,Retail,Garciahaven,USA,False
efc028e6-3399-4aec-9c03-f225dc971305,3a161c86-5a3b-462b-803f-e57498aef67d,36987031-77a1-4588-ae6c-d6b373d648e7,2025-04-19 04:07:53,47.95,Rivera Ltd,Retail,Whitneyburgh,USA,False
3b37ad0e-56a9-498a-a1bb-61caa7b2e0f8,be528022-e1c3-42d9-9a52-7c18f07df628,874854aa-4441-409b-bb92-8dabb737f514,2025-11-20 17:40:08,100.55,Stevens and Sons,Retail,Jasonview,USA,False
fc52b78a-d386-4ea0-9fb5-ab6781bea7bd,f8dbb25d-23b3-4b49-8923-968aabc86486,71ea3be9-6e0e-4a91-8de7-fb5dc64a0379,2025-08-17 07:10:49,213.66,Martinez-Collins,Travel,Meyerhaven,USA,False
0253a2d7-1744-452e-a84f-cd646990dde3,586d3acc-fb66-4b3e-b7cf-dcc0b771db48,4c2ba803-3e6a-4c35-aaf3-f5992108730c,2025-12-01 14:18:22,83.19,"Santos, Bentley and Lee",Food,West Melinda,USA,False
105b094c-4128-413b-a4bc-c4acd8ad6258,86e30978-713f-4c2a-909e-ce3d94e26f88,ade5a03d-5429-44a4-8bc6-468e1ba57ec8,2025-12-12 20:54:20,153.84,Rogers and Sons,Tech,South Sarah,USA,False
91608d4f-4703-4dfa-a2cc-7fa4af770baf,0c343b99-5854-4261-80e9-8e0f5bbae5fe,a2726819-918b-4ad5-a267-d0794917db56,2025-04-21 06:05:59,163.7,"Foster, Riley and Lee",Tech,Travisville,USA,False
dfe84b67-5f49-4240-b577-5cd1bc292761,272fd1b7-99d0-4439-801d-05ab50e3dc98,44e718f0-4b8a-47f0-8dcd-9eb01ff34a95,2025-04-05 00:12:09,206.72,Eaton-Morgan,Retail,Hobbsfort,USA,False
5e0576ed-07f0-4fc8-9e17-37efcc2a0eae,02b6633e-8848-49c7-913b-baa07580b84d,0bd88aa6-5014-4dc9-aff8-9bb733ebbd3b,2025-10-19 12:14:30,117.71,Taylor-White,Retail,Port Feliciaburgh,USA,False
a9f9c88e-d7eb-4d54-bfdd-135fbfdd1833,ae08a9b1-2ae4-44d3-aee1-05ff31b384f8,fcb25290-9a4a-4caa-ac3f-05f989b1b15f,2025-10-17 16:55:51,111.36,Johnson LLC,Retail,Lake Edwardview,USA,False
a0212268-a036-4497-bc36-2774c7867aeb,e2a3f84a-11a6-4529-a390-559f36b02f66,ef824eab-af75-49dc-b966-10103a560043,2025-03-02 06:33:17,219.37,Lopez Ltd,Food,Davidsonside,USA,False
fd069988-47c7-4a06-9dcd-718a62449085,752694bf-2726-448a-8b8c-07f60d651bfe,a2164eda-5f15-46d6-a3fa-ae2009ee7591,2025-05-06 20:21:15,296.78,Calhoun-Bridges,Tech,Maryton,USA,False
447e2de2-6f21-4f58-bd16-03b61961b206,c2953622-0b90-4b2e-a646-c830f8c2dd81,b47bdcfc-c6f4-4fe9-b983-a752f68daa6b,2025-02-27 07:50:11,298.47,Edwards Ltd,Food,Allenborough,USA,False
50e6bb81-5bef-4e20-8cff-f83a78bbd637,9ce5862b-1c18-4f6a-a5e3-0369cba8ef95,508388ed-c83f-48fb-a25b-f2c513be3a2e,2025-06-15 03:41:12,178.51,Perry-Ramirez,Food,South Monica,USA,False
17432802-4e8a-4a0f-ac39-e835119fb369,a45e636c-6373-4512-bbbf-c7b6d783ab55,294dce56-144c-4617-a52e-66a7b780b495,2025-07-25 20:48:31,71.42,Cross-Mora,Tech,New Barbaraside,USA,False
fe495963-1bda-4cd4-8d0a-4f46f0c0708d,25852018-4eb1-48e6-af42-d59c1ec54d04,184e7508-9b4d-4c18-8ca5-6f6fb55030ee,2025-10-06 11:33:54,179.25,Christian-Wilson,Food,Lake Dawn,USA,False
fcba68e2-4121-40bc-a73f-14311f52e2a3,6c6b9b8b-acb7-42ad-8bcd-87295a0a95c6,bcc420fd-763a-42b8-b3eb-ed6fb0c03f0a,2025-05-09 21:43:16,275.74,Solis-Swanson,Food,Lake Evan,USA,False
92e28972-19ca-438a-8ab8-6a64eb0c5ded,5913a3ec-6d3e-4b87-9bc3-4dedcb29aeb1,b9fd6fc5-95ff-4567-9bf0-359cfa27952b,2025-06-10 02:06:09,191.83,Crawford-Vasquez,Travel,Bonnieberg,USA,False
b0e660ef-4b5a-4b14-8e98-67d678eab642,3376d8e3-e610-46a9-a3cb-22aa248e5bd1,c020c5d5-adea-4f0a-8879-67d56e7fa81c,2025-08-08 00:30:37,165.64,Davis Ltd,Food,Rodriguezchester,USA,False
e2b173af-8e04-4492-90c2-06ec30f29072,6185a8fb-9c1d-4d00-887b-c6993b7fc9a0,bd3bf2b1-beec-4faa-bb1a-6d9a736c4988,2025-06-14 00:58:56,250.39,Sanchez LLC,Retail,Port William,USA,False
89f01f8b-30be-4032-815a-7ab6248808e1,395fc3bc-bb63-48bf-8550-d07628cb69e4,6c43790e-c405-4c40-898e-3b7cf95d5d21,2025-01-23 03:31:06,270.02,"Miller, Morgan and Dennis",Retail,Dixonport,USA,False
d3df25e9-f4e6-40ce-8b77-1c1f5f90b5fb,62815f1b-43d2-49e6-bc97-ef413ddd684d,999102bb-2b61-407b-84e9-456eebb2f273,2025-09-01 20:43:21,116.8,Bryant-Avila,Retail,Elizabethville,USA,False
ff351d5f-cba0-40f1-8316-7ced443f5307,91a6a9b8-6d3f-4a38-bd92-b027c89ccaaf,07ad372a-c56a-4c8c-ace3-ca145853db4c,2025-02-06 02:46:03,95.39,"Frederick, Green and Johnson",Retail,Watsonview,USA,False
f63e0eca-ea5f-49c7-99e3-fad6139184c1,45cc502c-b124-430f-b1fe-4cb4de686808,3a4ddf18-53d6-423d-859f-8acb78db2a5b,2025-07-20 13:04:29,231.41,Gomez-Rowland,Tech,Olsonview,USA,False
b65bbc2a-83e8-439c-9404-6f57ad5cffff,0cb70ba9-2fc8-4260-a852-12b75f266b61,18347803-e355-41bc-b5c4-d6f96f6358e3,2025-08-29 14:08:29,245.3,Ellis and Sons,Travel,Craighaven,USA,False
a0df8340-94f6-4320-8148-785b6240fc5c,24786e6d-03ce-4171-adde-f2f1fd22081e,fb800383-e451-4510-8a0f-caf819e9093e,2025-04-16 02:15:25,193.49,Boyle-Gutierrez,Travel,East Kevin,USA,False
3ceafea3-c19f-4d62-b9f6-52176cf62365,6dbca936-c6f8-48f0-ab8a-d7557b28a8bb,2a47b4b4-a239-4cac-bd98-c23eb2715fb5,2025-08-30 22:10:33,118.88,Henderson-Rivera,Retail,Heatherberg,USA,False
13dd29fb-d8b7-4e76-a1f6-61e410d7e28e,dba41ee0-68dd-4ceb-972d-b165a0e7202c,4800a828-3757-446d-a327-2a5ed58c6515,2025-03-10 19:37:46,134.72,"Cisneros, Lewis and Brown",Retail,Tonyton,USA,False
43f79115-171c-4bef-9554-2e114eeead90,8387f8f9-4cf5-4144-b748-001b92241879,76c1c2b9-01ba-4d0f-b581-d6a55c080c58,2025-05-22 13:12:29,41.08,"Simmons, Ortiz and Stevenson",Tech,Elizabethchester,USA,False
3b088175-8075-429b-8160-31eb3dc8200d,c850ee59-3a01-4caa-bf07-af629e4f338f,0a751b6f-eaa9-449f-964d-32e7357cfe49,2025-02-11 04:51:41,204.8,Nelson PLC,Food,East Kim,USA,False
094ea193-fc71-41d8-81c5-7f6a604d6531,d3042f3b-089b-400d-8bcb-2b28219df459,73aa0073-3288-4814-8708-530a10eb4a59,2025-05-05 14:43:14,149.86,Davis-Reyes,Retail,Perkinsborough,USA,False
a80eb7a0-830c-4f11-947c-f6144f46156d,0d5bad42-135b-4b65-af37-f4b5be26f183,7c8ef768-68e8-498c-8b51-30ccfa511dc3,2025-07-26 10:45:26,8.29,"Hernandez, Chambers and Abbott",Food,Port Justinbury,USA,False
dc4a4c0e-2e4b-43a8-9c4f-b28404f7aa99,4cb54166-6010-4ebd-a1da-b8313bb7fda4,d1277005-ef4e-4e9d-b303-44fc09e67b78,2026-01-04 04:46:59,51.56,Sosa-Molina,Tech,New Brandon,USA,False
1aa92de3-c655-4522-a78f-69af622f554d,77ad0b69-f083-4b2d-aaf7-28b8edddf08b,cb66aa49-54cb-415a-affe-0efd49035062,2026-01-07 13:13:59,266.53,Miller Ltd,Retail,Lake Peterhaven,USA,False
9479aa09-a079-49d2-9934-c286ae8a06a5,e493f81c-8df3-48b6-a6ff-3ce2add5172f,9bee2d2f-4acb-48e3-83d1-3cf14cc2f1cf,2025-06-22 11:45:37,191.26,Norris-Blackwell,Tech,Kimberlymouth,USA,False
5fa8328b-c06f-4f3d-b9c0-3b39ca85381e,1c6c8717-1a41-4fab-a1c8-2f7dff9f3d60,9973b2bb-6cd2-465e-8fc8-881cad0b198e,2025-08-01 05:50:50,37.2,Bass-Rangel,Retail,East Aaron,USA,False
4f5866f2-81b9-4a2e-9a3d-66663f36c3a9,abae809a-39c0-4fb0-bb25-cf84bcfeafe3,ebc04252-83f2-4234-8ca3-9ecfc2ba9a11,2025-02-03 06:18:10,101.0,"Miller, Davis and Williamson",Tech,Maryside,USA,False
e6e4d6e0-9082-428c-81c3-def743d39cf9,ad96317e-20cf-49a9-90e3-963e57fdce05,4c5f3365-6fcc-48df-9476-55ab4812b6d4,2025-03-06 05:49:23,53.8,Mullins-Jimenez,Retail,New Jennifermouth,USA,False
a2409a35-a779-4c32-a571-351b23f1ce24,a98f047b-42ab-4f67-8b0d-0a71b4fd267d,cdce4c1c-52a8-4c94-bc17-c034e56e45f3,2025-10-03 07:02:46,127.97,Reeves LLC,Retail,Lake Ashley,USA,False
139cc3e9-e960-4f11-a583-394880832330,445d3056-e8ba-4ac5-8ed0-1b074ef8ed27,09fcd08a-2931-4dfa-896b-3a60b6a6a6e9,2025-09-28 03:31:50,211.5,Adams-Cardenas,Food,Karenland,USA,False
9e745cb6-87f5-4342-bc9d-331da3f23e41,361ec12e-1d9f-4daa-803c-66be7445de3c,fd9af8ad-e758-48a9-9a9c-1e81adb4e7cd,2025-08-22 00:25:56,148.62,Aguilar PLC,Retail,Jenniferside,USA,False
5f99288f-c814-48e1-8b85-ebd573725a5f,7a7b1bf1-03f9-4bef-8cd2-a16517241cf7,44346839-bf00-40c1-a820-a3c2f8f63fe1,2025-09-12 11:05:11,122.37,Douglas-Martinez,Retail,South Keithfurt,USA,False
658b4056-dcb8-4024-b4af-0e94dd81d9bf,534b1ac7-b16b-4b4e-8fe9-186e71525e29,d6f04102-09a1-4776-947c-ab0554a39f1a,2025-02-09 16:54:02,58.78,Anderson-Shannon,Travel,Anthonystad,USA,False
17d19afe-dbc4-4152-8807-2bb0ee60e0c1,d0138e2e-2bfe-4c60-a1ba-96f82b2e409e,61f4f865-a1b0-46a0-968a-ff75d67b9ca4,2025-02-10 11:21:34,223.66,Davenport PLC,Travel,Melissahaven,USA,False
fed39c18-9a14-41d7-80d0-247dadc33d6e,93d880d8-f965-4f77-80a3-836216c6f178,3f1e6fec-eb13-4c10-8a67-30ea3057bf20,2025-08-17 09:00:48,78.74,"Waters, Robinson and Stevens",Retail,North Juliastad,USA,False
b7fd8410-8c51-4fb3-bf0e-87551927cddf,6558647c-f29b-4e84-9b14-226c2def9775,4454d63b-e5fd-4320-9c87-dc71a757862c,2025-07-04 13:26:34,240.12,"Hill, Kerr and Hawkins",Retail,North Anthonyshire,USA,False
64af72b9-26ed-490a-a1eb-2f237d0a10dd,9352b84c-bb20-42d4-b155-f5881ebfcb3b,b1280578-db0e-4b38-b8f4-6fceb5831650,2026-01-05 09:49:48,280.72,Scott Inc,Tech,Port Tabithaside,USA,False
7dd31aa3-90a0-4763-b3c2-a7af05c9262d,670e0d54-397b-4a8d-8561-b8c3c6a54ef0,3628b162-cce7-47bf-b614-9db852fb4013,2025-09-10 01:24:00,20.2,Green-Pena,Tech,Santanafurt,USA,False
b186c482-9c9c-40ee-b560-4d77bc9ba7f0,fcf12a2e-6151-4903-ac00-a281f75daf02,bbbe095b-ad19-4ff7-ad88-e9544c73f46c,2025-11-06 12:38:14,78.63,Garcia LLC,Food,New Charlesside,USA,False
a981ea4a-9246-4067-ab2e-dcdc5d0a18a0,89390814-5d96-4abf-afcb-26e45c4ab30a,46324f57-04b1-4eb9-a80c-4762e5cc6fd1,2025-06-27 12:59:22,73.13,Ramos-Brown,Tech,Lake Belinda,USA,False
e60c4775-3185-43e7-8acd-b8516c124864,470d98cb-23ca-4f1d-8295-ca5aacfe7127,5cd642e5-43b8-4039-b4f0-cf58dbea57bf,2025-11-26 06:16:52,100.91,"Cole, Smith and Lewis",Travel,Emilyfurt,USA,False
69782738-d7de-4333-b0e9-3edd3b5802e7,96b35499-e179-4bbd-a708-03d7362bf63c,4100fdc9-cc4b-4b15-b2db-7b425c2ec639,2025-04-24 20:48:16,130.13,Reese PLC,Food,East Melissa,USA,False
10985163-4908-4f3f-8b85-26f561c99986,f909de65-141d-4a2e-8aae-9382de29453a,f3ecfdf2-0679-431f-bb04-6885b59efb8b,2025-08-18 10:54:47,93.14,"Ramirez, Patel and Lozano",Tech,Gouldland,USA,False
3c21c254-cabd-4e77-9cc9-44948d77a691,c6ba3175-6d35-44e6-a171-9b93aeb1c49e,a6c70793-aaed-4091-a209-79dc7abde985,2025-08-06 12:08:24,171.28,"Marsh, Campbell and Hubbard",Travel,Charlesburgh,USA,False
96a2197a-3e33-416f-9dbb-adbe8ed0f655,f1055e7f-2d8f-4c1d-b710-610154a0f758,cad6f00b-7e5b-4ff3-b833-6905a593b9f8,2025-02-09 22:19:25,66.61,Young PLC,Tech,Johnsonborough,USA,False
1e3028a6-9e1a-44ee-b961-03f775b521da,855a1134-8bff-41a9-b4bb-51214670da9a,4e322ba8-e961-4f87-bf9d-7829f200bd84,2025-10-30 17:51:49,19.11,Williams-Myers,Food,Thomasmouth,USA,False
46d605c6-b0cd-4e2c-911a-87809e367fe8,7accfef1-9376-4c6b-a310-f3fd3ac17e70,06d62a80-9f36-456e-85d1-43586a5d17a2,2025-03-04 17:59:19,181.21,Nelson-Stuart,Retail,South Christopher,USA,False
0c74b5ae-8f95-451c-8b59-2caa2eb62109,7846f3a2-2372-4e33-8bd4-f4f08773d161,2bd2b187-34cd-415e-bf85-f3bdf2db20b0,2025-04-15 03:03:20,47.06,"Pope, Ferguson and Brown",Tech,Taylorchester,USA,False
d4326dbb-c39c-42c2-a887-4c3437549480,ef09ffdb-e321-4045-8b53-d88c2345713f,26d58509-da2d-4053-90ee-74171f6d1da0,2025-03-13 11:21:06,266.19,"Hunter, Jimenez and Brooks",Retail,Williamton,USA,False
ae63be93-a7ce-4d5f-9b56-726e5ac53aad,73dc9fc4-8235-4d30-b876-f3baec635c65,4cdf5680-acbe-4a85-84fd-bfffcc9ad1b8,2025-10-23 11:07:14,209.94,Carroll LLC,Retail,Wilsonfurt,USA,False
aa4f2269-ec22-4e59-be59-94fd5fe9dcd7,b5240fd1-f25e-4f2b-85e1-e814da9c2f47,000768e5-6a29-4e8c-b4b2-29fe110dcb22,2025-08-20 08:09:49,10.88,"Ramirez, Sanchez and Ballard",Tech,Richardton,USA,False
6abbb62c-8738-4f61-847e-750a9062f397,bb6403b8-1f37-4f9a-88b3-c87c5d8b511c,7b8ed8be-5b47-4036-9943-c9eee83e2960,2025-02-26 04:53:24,185.43,Drake-Gordon,Tech,Gibsonmouth,USA,False
e559298c-3f5d-47d2-8a1e-95230c419e4e,c46cd43b-b4ca-47c0-a044-2466dc52386f,f692348f-0617-42c6-b71a-8b1de9b54317,2025-08-02 05:33:17,270.18,"Cook, Quinn and Parker",Food,Mirandaborough,USA,False
44dd02f0-dcce-4ba2-af9a-10b43d89fee3,fcf3e1e4-5aba-40ec-a091-3c141f772d27,0f5f76cd-69c8-455c-a73d-4a113a47f54e,2025-09-04 19:15:05,74.14,Williams Ltd,Food,Frederickshire,USA,False
b3e98c9a-a828-4dfc-97ef-b30222caa5cc,9c7688be-40b7-4d03-8fb9-8d8e1c669e73,6b4f0ca7-7573-4999-a6ac-e8f88f1c376b,2025-08-16 09:05:34,130.72,Martinez Ltd,Food,East Kristenfurt,USA,False
a7df8263-4c07-47cf-9a8a-912d2d3d6fa0,3e5edfcc-7b26-41c0-8fa9-c4ccfe4e1f83,9c91348b-53be-4314-92e9-2fd52e29e47d,2025-02-22 00:43:35,11.86,"Watson, Gonzales and May",Retail,Traceyborough,USA,False
54b2bd4c-0fa1-44d4-b9c1-f65bf62a5d40,f2472fc6-6dd1-4a63-aa16-b7aa2674f017,123999df-efac-471e-990c-2149b7b6c9e9,2025-12-11 14:46:31,123.71,Nichols-Cole,Retail,Lake Jefferyland,USA,False
765b5e0c-85f2-42ad-950d-27af16d15092,30514cbe-b6bf-4e2f-9824-8608a789e2d3,bafdb155-2143-4503-b926-cfc70ccce58d,2025-07-10 03:49:21,132.01,Pierce LLC,Food,South Justinfurt,USA,False
648f3acc-c3de-4d24-bbd6-92d2c2d3195a,1484527e-d83e-43c8-8523-3be0528a9eea,d8b3f271-9ac3-445f-8628-cd70d7e02c74,2025-11-09 17:33:13,133.17,Vaughn Inc,Retail,Marymouth,USA,False
17516a30-5f5c-463d-b82a-001a812a2ade,53c635ad-4133-4f00-9105-d655ef55aa9c,ce480c4d-3adf-4fb4-b5fe-2a89b8090d41,2025-05-07 03:30:38,194.79,Gray-Hamilton,Tech,Lake Paul,USA,False
0a91b5bf-71db-4b9f-8ff7-9fe3bf6d025b,4eb16782-f5da-4004-bef0-54e49eea4d84,88b612b0-2b95-443b-8bcb-0bb9046e943d,2025-10-29 05:58:36,165.82,Myers Ltd,Retail,East Sabrinaberg,USA,False
8293b6bb-e05c-41e2-810e-578531b5f4d4,f2472fc6-6dd1-4a63-aa16-b7aa2674f017,43a42da0-e886-43f0-b9f0-83e543424d87,2025-11-14 22:04:20,75.53,"Cochran, Wilkerson and Clark",Travel,West Tammyburgh,USA,False
19a2a8b2-0b3f-4741-98f6-dcf4cc5f0c99,fa096a78-b334-48cb-a452-f5ece09a104d,c697cc50-ba6d-4415-9ce7-009c9614cca0,2025-02-16 06:48:36,292.57,Hall PLC,Tech,North Kevin,USA,False
59110326-8042-4515-888a-02662d2db2a9,5eeeb143-b086-4c74-90ae-813ff3cd5d43,63480119-1978-42e2-bdf5-7e09c7ce8f82,2025-08-06 06:26:12,130.1,Hart-Moran,Food,South Jennifer,USA,False
fb4a864e-5a4a-451f-92b4-9970e5bd7772,41816045-b607-4184-b2e5-0cd4598f1095,fad70ce0-2a8e-40e1-8f2c-5456deced898,2025-12-31 04:48:29,13.96,Thompson and Sons,Travel,Kelseyshire,USA,False
e25d6c36-02c9-4977-ad87-ecc7a92782b5,1cb0ceab-8f9b-48da-a010-2ae4dea14caf,eef9cf5e-59a9-43a4-a9a6-ee48ac65df46,2025-11-20 23:13:22,17.47,"Robinson, Snyder and Ruiz",Tech,Carlaland,USA,False
83a2a980-6c3d-4d6f-9d1e-a53cdf0509bf,6dbca936-c6f8-48f0-ab8a-d7557b28a8bb,2a47b4b4-a239-4cac-bd98-c23eb2715fb5,2025-03-20 02:04:11,81.0,"Anderson, Wall and Oliver",Tech,North Carlos,USA,False
